"Nazwa";"Zadruk";"Laminowanie";"Mechanizm";"Wielobig";"Kółko grzbietowe";"Kieszonki (wklejane)";"Nakład";"Product quantity limit";"Koszt";"Dodatkowe dni"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"150";"199";"37.44";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"200";"249";"36.37";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"250";"299";"35.29";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"300";"399";"33.15";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"400";"499";"29.93";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"500";"599";"27.78";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"600";"699";"26.28";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"700";"799";"25.85";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"800";"899";"25.42";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"900";"999";"24.99";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Ryggficka";"1000";"9999";"24.57";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"1";"9";"434.67";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"10";"19";"112.74";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"20";"49";"71.98";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"50";"74";"50.52";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"75";"99";"44.09";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"100";"149";"39.80";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"150";"199";"37.65";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"200";"249";"36.58";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"250";"299";"35.51";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"300";"399";"33.36";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"400";"499";"30.14";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"500";"599";"28.00";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"600";"699";"26.50";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"700";"799";"26.07";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"800";"899";"25.64";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"900";"999";"25.21";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Ja";"Nej";"Trekantig ficka";"1000";"9999";"24.78";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"1";"9";"434.02";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"10";"19";"112.10";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"20";"49";"71.34";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"50";"74";"49.88";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"75";"99";"43.45";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"100";"149";"39.15";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"150";"199";"37.01";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"200";"249";"35.94";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"250";"299";"34.86";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"300";"399";"32.72";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"400";"499";"29.50";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"500";"599";"27.35";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"600";"699";"25.85";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"700";"799";"25.42";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"800";"899";"24.99";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"900";"999";"24.57";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ficka för visitkort";"1000";"9999";"24.14";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"1";"9";"433.16";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"10";"19";"111.24";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"20";"49";"70.48";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"50";"74";"49.02";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"75";"99";"42.59";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"100";"149";"38.30";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"150";"199";"36.15";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"200";"249";"35.08";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"250";"299";"34.01";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"300";"399";"31.86";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"400";"499";"28.64";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"500";"599";"26.50";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"600";"699";"24.99";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"700";"799";"24.57";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"800";"899";"24.14";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"900";"999";"23.71";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Icke";"1000";"9999";"23.28";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"1";"9";"434.02";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"10";"19";"112.10";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"20";"49";"71.34";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"50";"74";"49.88";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"75";"99";"43.45";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"100";"149";"39.15";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"150";"199";"37.01";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"200";"249";"35.94";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"250";"299";"34.86";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"300";"399";"32.72";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"400";"499";"29.50";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"500";"599";"27.35";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"600";"699";"25.85";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"700";"799";"25.42";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"800";"899";"24.99";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"900";"999";"24.57";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Ryggficka";"1000";"9999";"24.14";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"1";"9";"434.24";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"10";"19";"112.31";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"20";"49";"71.55";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"50";"74";"50.10";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"75";"99";"43.66";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"100";"149";"39.37";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"150";"199";"37.22";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"200";"249";"36.15";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"250";"299";"35.08";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"300";"399";"32.93";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"400";"499";"29.71";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"500";"599";"27.57";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"600";"699";"26.07";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"700";"799";"25.64";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"800";"899";"25.21";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"900";"999";"24.78";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR23/04/152";"Nej";"Nej";"Trekantig ficka";"1000";"9999";"24.35";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"1";"9";"434.67";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"10";"19";"112.85";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"20";"49";"72.09";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"50";"74";"50.63";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"75";"99";"44.20";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"100";"149";"39.91";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"150";"199";"37.76";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"200";"249";"36.69";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"250";"299";"35.61";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"300";"399";"33.47";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"400";"499";"30.25";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"500";"599";"28.11";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"600";"699";"26.60";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"700";"799";"26.17";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"800";"899";"25.75";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"900";"999";"25.32";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ficka för visitkort";"1000";"9999";"24.89";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"1";"9";"433.81";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"10";"19";"111.99";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"20";"49";"71.23";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"50";"74";"49.77";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"75";"99";"43.34";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"100";"149";"39.05";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"150";"199";"36.90";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"200";"249";"35.83";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"250";"299";"34.76";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"300";"399";"32.61";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"400";"499";"29.39";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"500";"599";"27.25";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"600";"699";"25.75";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"700";"799";"25.32";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"800";"899";"24.89";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"900";"999";"24.46";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Icke";"1000";"9999";"24.03";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"1";"9";"434.67";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"10";"19";"112.85";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"20";"49";"72.09";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"50";"74";"50.63";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"75";"99";"44.20";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"100";"149";"39.91";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"150";"199";"37.76";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"200";"249";"36.69";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"250";"299";"35.61";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"300";"399";"33.47";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"400";"499";"30.25";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"500";"599";"28.11";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"600";"699";"26.60";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"700";"799";"26.17";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"800";"899";"25.75";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"900";"999";"25.32";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Ryggficka";"1000";"9999";"24.89";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"1";"9";"434.88";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"10";"19";"113.06";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"20";"49";"72.30";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"50";"74";"50.85";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"75";"99";"44.41";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"100";"149";"40.12";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"150";"199";"37.97";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"200";"249";"36.90";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"250";"299";"35.83";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"300";"399";"33.68";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"400";"499";"30.47";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"500";"599";"28.32";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"600";"699";"26.82";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"700";"799";"26.39";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"800";"899";"25.96";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"900";"999";"25.53";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Ja";"Nej";"Trekantig ficka";"1000";"9999";"25.10";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"1";"9";"434.24";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"10";"19";"112.42";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"20";"49";"71.66";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"50";"74";"50.20";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"75";"99";"43.77";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"100";"149";"39.48";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"150";"199";"37.33";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"200";"249";"36.26";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"250";"299";"35.19";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"300";"399";"33.04";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"400";"499";"29.82";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"500";"599";"27.68";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"600";"699";"26.17";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"700";"799";"25.75";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"800";"899";"25.32";"0"
"Reklampärmar";"CMYK-tryck 4/0";"Folie med linstruktur";"STR30/04/152";"Nej";"Nej";"Ficka för visitkort";"900";"999";"24.89";"0"
